ImageNumber,ObjectNumber,FileName_DNA,FileName_OverlayObjects,PathName_DNA,PathName_OverlayObjects,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
38,3,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1667,2173,123,150,82,97,102.51649670065987,122.87222555488903,1667.0,-2.7000623958883807e-13,170490.29634073185,-8637.714636316821,-6.0822458181064576e-12,48510.013797240565,-64497.39937543387,10656421.432301378,301509.7840431913,-27468.18543633823,22600575.75082741,-825070.0003205435,1.1426023568823676,1707,0.7165594930838054,46.07049295453128,1,0.767142199723884,0.8751951140102114,0.16985208131160445,0.0034418830192499738,7.511608236877052e-06,2.5231118590895087e-07,-8.527690928323147e-14,-6.289231946854682e-09,3.3672250987305546e-13,190.47112403730256,92.67229550914205,102.27372305982715,-29.1001882406962,-29.1001882406962,180.86969648661744,55.20451054575922,53.85164807134504,19.0,7.495623673610512,6.708203932499369,37.88184898811858,38.50658032267047,nan,nan,0.06135196344320765,-7.61307051872994e-05,nan,0.0174566216200937,-0.0005684643107511156,0.0023004065094042706,0.10850011786839679,-0.0002420978714313751,0.004878796498784839,-4.3623067080090725e-06,0.000957105223332644,0.003516737240698777,-4.7763840895490104e-05,0.00036642161807466303,18.259987624829556,154.71067811865476,0.9765670767428236,1667.0,34201.0,872175.0,24881065.0,43129.0,933366.0,24491122.0,711672636.0,1417353.0,31561774.0,831857066.0,24129783268.0,0.7289705760819852,0.009216627504117841,0.1616230340715591,0.0979595621233757,0.007725947013921679,0.010355347699681394,0.03783539374911974,0.006964825743661226,0.019591858156443674,0.005346172520469845,0.001974447336987517,0.00410974215423008,0.017476186282184926,0.024799868637988904,0.019111890077683543,0.0023440415332039275,0.002599180529738839,0.0017720624588031591,0.004556037226771313,0.004426006413992463,0.009404514867526926,0.007604213438570977,0.0019170028632117654,0.009886755137237132,0.002903878472626425,0.0004443274196828342,0.0031621770608941694,0.0009542656828217689,0.0023857031655177864,0.0033742718280840426,102.51649670065987,122.87222555488903,0,3,3
38,4,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1539,2021,426,176,379,133,401.4405458089669,153.45224171539962,1539.0,-5.115907697472721e-13,206765.30994152054,-7624.35885685484,-6.849631972727366e-12,22701.38011695909,-55682.97429408504,5465962.015627077,174623.23976608185,-2329.224901108805,16034854.868319891,-8474661.758935107,1.0864452429863503,1573,0.504561695121682,44.266416834293416,1,0.7615042058386937,0.9204329499858317,0.16102392577798652,0.0005516190797202926,5.416293008542626e-06,1.6349544510640963e-08,4.799282814197185e-15,3.7630865379929727e-10,7.987626490996189e-16,141.980828292588,105.83499347973317,134.35042881190415,-14.750734319011755,-14.750734319011755,113.46539296041703,47.66228333474392,46.87216658103186,20.396078054371138,7.536286266937982,6.708203932499369,40.24922359499622,41.15045437994252,nan,nan,0.08729722469909304,-8.205532681167654e-05,nan,0.009584622689416344,-0.0005992746064725692,0.0014995147768898794,0.07372670107889348,-2.5067722292024957e-05,0.00439895150233162,-5.9263487397578757e-05,0.0005294591578858351,0.0015638120000664752,-4.7743691447239946e-05,0.00018252880735238877,62.647950623963325,144.95331880577402,0.9783852511125238,1539.0,34536.0,981772.0,31303728.0,31476.0,729040.0,21042618.0,676244458.0,818378.0,19291108.0,553934650.0,17608103506.0,0.8736139303936644,0.018681805137429928,0.1009349717128291,0.05529192198166401,0.009753094259083352,0.007528244476929534,0.06168713940544534,0.026871773552771705,0.002744280197317425,0.0030086329846823853,0.004932577370498365,0.007865406214462727,0.02485465325597427,0.0034256006197768978,0.006503861843308406,0.003265399065343299,0.004793971572696316,0.003730709612212071,0.006136778258640818,0.003670290278482069,0.002046759793355576,0.011520369599147028,0.008031726501852706,0.001344660188489702,0.0014175673768770396,0.0036353230132406015,0.0013794118737699376,0.004423438920211535,0.0036145309369703883,0.0015714585279561566,401.4405458089669,153.45224171539962,0,4,4
38,5,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1236,1700,175,191,141,141,156.57847896440128,166.06553398058253,1236.0,-1.2150280781497713e-12,80321.38754045307,52357.03464170854,-4.458655666894629e-12,18132.143203883497,-4692.012768247393,2065626.781023984,189947.69174757277,-122861.35776620498,8552997.40242428,-10782562.92217305,1.1887680673918994,1276,0.7737507321167462,39.67019129387532,1,0.7270588235294118,0.8412069834563713,0.17691286701544406,0.005712876186363063,6.204611033649231e-05,3.0161706080398073e-06,1.8706088436632e-11,3.999042329797076e-08,-3.6777210958772685e-11,156.04279861689508,62.62150501419381,64.9849413757711,-14.670018773368525,-14.670018773368525,153.67936225531778,49.96683678071208,50.21951811795888,16.0,6.296143399946573,5.830951894845301,32.68773171815458,31.65350028396703,nan,nan,0.05257681341081803,0.0009748299517263001,nan,0.011868947227644438,-8.736007704924772e-05,0.001093947407401976,0.12433605360462603,-0.0022875423002823624,0.004529632080612163,-0.0001624266748062694,-0.001049722548791212,0.003347136715845657,-0.00014557737716312843,0.0002457260866353834,9.152085274777756,135.88225099390857,0.9686520376175548,1236.0,19255.0,380285.0,8479189.0,30981.0,500769.0,10092297.0,227583159.0,966503.0,15842769.0,317835017.0,7099307823.0,0.6239984446045445,0.026869138040996835,0.18886550861015355,0.09164020289024762,0.003465529677776456,0.022499142429991965,0.012362561338459633,0.015767484667645798,0.02860210387481575,0.008959694193901089,0.006912723811635715,0.012786878968433594,0.027658220096500694,0.025018223241696114,0.003886602975175369,0.00991939088560344,0.0018728968222706996,0.008163288556123556,0.005822035901671775,0.007136635425737101,0.0036018076916958216,0.006041372586749644,0.009855429008072052,0.007005543649839935,0.003622672774982615,0.0034214197619278617,0.003583152283850065,0.008258193259504635,0.0053060482265486235,0.003321902288245772,156.57847896440128,166.06553398058253,0,5,5
38,6,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,3668,5888,259,281,195,189,226.36177753544166,234.44383860414393,3668.0,-4.106937012693379e-12,752648.921210469,-624609.0970263291,1.2235545909788925e-11,-284616.9738276991,486084.33057217184,-136315690.4730594,1937177.4307524532,4520577.314826333,282925633.6361024,1587166376.9769974,1.7867225827422353,4234,0.8102104366003546,68.33917361285968,1,0.6229619565217391,0.55968397649355,0.19992430272923373,0.009541331752175026,0.0004029135898779412,8.068480767615285e-05,1.1720018926620893e-08,6.1547964421824114e-06,8.618353887854851e-09,545.80581573329,187.5165266775393,205.19327186763059,77.59459482761697,77.59459482761697,528.1290705431987,93.44994944745899,92.57429448826494,23.600847442411894,8.363121957893819,7.615773105863909,56.733239784310435,54.774669573084864,nan,nan,0.05594145906969209,-0.0007665402917482114,nan,-0.021154469691280528,0.0005965382610418822,-0.0027622174638523567,0.14398284365954164,0.005547797286774475,0.005733031344294054,0.000531030921197709,-0.008200773214254813,-0.005710921371363696,-0.0006871010406270877,-0.0005966937239971591,-12.833478389637836,286.97770542341357,0.8663202645252717,3668.0,115035.0,4360351.0,183332565.0,166688.0,4943015.0,180784983.0,7400938667.0,9512120.0,276969393.0,9898185817.0,395345978757.0,0.5449524679216542,0.03695315032080425,0.1668946187481533,0.08884189950752425,0.037711828056241695,0.02108182096501826,0.0017752982386240032,0.02657618835444434,0.03073955175407083,0.0055387675095190225,0.0181374381843399,0.0016258230827440364,0.009329651002382738,0.02995005346415948,0.007606592818064642,0.016349255072318047,0.007910492502468638,0.011629755231213042,0.013172976461500563,0.0066536701831096945,0.0009124321112217057,0.017739171972856623,0.0009815880216739032,0.005526014107139534,0.00782533374266809,0.0023673119597625875,0.005579459908473047,0.006057476007974883,0.007726336696072818,0.005825583853278521,226.36177753544166,234.44383860414393,0,6,6
38,7,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,2345,3538,435,303,374,245,404.8400852878465,273.75095948827294,2345.0,8.43769498715119e-12,531771.0319829426,-198461.37569841585,-1.4267698134062812e-11,224412.6098081024,440923.2201944885,95399000.76975696,461284.56034115143,463909.1079982351,92633965.04299393,224192619.51548246,1.2183585034313482,2432,0.7923323379356174,54.641986900221305,1,0.6628038439796495,0.8207764768609814,0.18058757549276355,0.006825970991669108,6.019237433451123e-05,3.783131334724124e-06,4.548399488811887e-11,2.4875279387014527e-07,3.450060187380222e-11,308.61021946181177,114.86764506871872,226.7680306963508,-95.69834106955327,-95.69834106955327,196.7098338341797,70.26922165065577,68.00735254367721,20.396078054371138,8.289653159216414,7.615773105863909,43.646944196643574,42.87052975062822,nan,nan,0.09670278494513893,-0.0007452789926645927,nan,0.0408095271085515,0.0016557922781324336,0.0073980163139605966,0.08388479054762461,0.00174211083380903,0.00718359290019082,0.00035902223544536716,1.4374664183428327e-05,0.0068778446089969554,0.00039804024237512524,0.0010332849096184409,49.46260370773593,189.48023074035524,0.9642269736842105,2345.0,72320.0,2762126.0,117785468.0,67421.0,2303682.0,93696504.0,4162962360.0,2399703.0,87375110.0,3664487332.0,165663728360.0,0.6444582980807531,0.04108102471547099,0.16796435005848287,0.10627697030565807,0.014590314862704191,0.014442169134518965,0.011342951063542111,0.01893176928805839,0.02393648336643781,0.009005815704647684,0.010716484430332322,0.006124270654150506,0.014949690952869073,0.020447469521762487,0.015277019455082667,0.0065771288843589956,0.008254500839346196,0.012435333478441129,0.006987419721030331,0.006196792479640306,0.0028301001426303462,0.004972861613974323,0.014201275672349427,0.006013626352762001,0.0037036056684611016,0.0006490549204581462,0.004692129029060112,0.0031728972144608246,0.0056832886137467885,0.005654943287875164,404.8400852878465,273.75095948827294,0,7,7
38,8,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1574,2150,49,341,6,291,27.75476493011436,315.91804320203306,1574.0,1.3002932064409833e-12,180219.33926302413,-38570.47909081665,-1.8616219676914625e-12,64122.36467598476,-56081.936766289335,14700277.6952567,239128.4275730623,10697.796751209442,21844144.863085665,-4297163.595119924,1.1431245540549715,1611,0.7096475005806896,44.76694141230944,1,0.7320930232558139,0.874795311195731,0.16926410864770697,0.003244926180521908,6.647577268240472e-06,1.1794848326260538e-07,-1.04281139701935e-13,-6.707344390986172e-09,-5.7729558919795295e-15,178.041721035871,88.37998597561972,114.4976742458857,-40.73847819312882,-40.73847819312882,151.924032765605,53.37291013776498,53.009433122794285,18.788294228055936,7.298212060114799,6.4031242374328485,37.11872842649651,37.60425209480858,nan,nan,0.07274312213842803,-0.00039241284357515685,nan,0.025882133540742577,-0.000570572956271666,0.0037697396263809677,0.09652098650927893,0.0001088384936377592,0.005601713124191585,-2.777572090917e-05,0.0007643100753794604,0.005016188156618793,3.3584257338808414e-05,0.0005815920130226082,32.66418135086982,150.36753236814712,0.9770328988206083,1574.0,34242.0,925146.0,27929022.0,39221.0,917366.0,25786680.0,798018242.0,1216439.0,29669650.0,846157712.0,26327298718.0,0.7131953891149986,0.017094231461958747,0.1714201190788967,0.09087005700771303,0.0073498729788940105,0.0028193900905942233,0.040578855240580365,0.003801223307698022,0.02409675957226493,0.007138825310635765,0.005474835188366232,0.004659500839354323,0.0184475376986829,0.0256941556297802,0.012921884948681524,0.0050631221684533795,0.0027747085078643117,0.0013412125932445041,0.0015360823382871177,0.005543006792666251,0.010175488868782364,0.008777025387938505,0.005957302250184733,0.01052278662837137,0.0026942441707021336,0.005584441053345451,0.004118867490811734,0.0021120728341821266,0.0010674800679137438,0.003433862513533364,27.75476493011436,315.91804320203306,0,8,8
38,9,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1316,1692,155,339,119,292,137.19908814589667,315.3183890577508,1316.0,2.3803181647963356e-13,105743.8389057751,-71257.41913877324,1.7337242752546445e-12,-24492.417933130688,-3346.988604133225,-4278409.844223654,186997.59498480242,137807.6719057476,11255994.030195588,12158061.289669868,1.1318202095187417,1350,0.699670623824746,40.933888660515436,1,0.7777777777777778,0.8835325536599203,0.16903335721363527,0.0030012374141959587,5.9930116289519705e-05,1.85626008369537e-06,7.377972836120975e-12,3.3146293176303226e-08,1.8135203926619627e-11,147.2715253284795,75.17637276466452,80.35246117460115,18.611259827606904,18.611259827606904,142.09543691854287,48.54219201123567,47.53945729601885,17.0,6.701580261576179,6.0,33.51686142824236,34.6817237783048,nan,nan,0.06105810119650543,-0.0011342018869072747,nan,-0.014142294701828956,-5.327390236898782e-05,-0.0018772180309450353,0.10797525601712984,0.0021934799687510606,0.004938740260758493,0.00014705124842185775,-0.0008035749927232096,-0.00291617725534221,-0.00011857342329723138,-0.0002978850083593999,-15.542097892501932,136.8111831820431,0.9748148148148148,1316.0,23950.0,541612.0,13634470.0,30687.0,533983.0,11734693.0,289136563.0,902569.0,15421493.0,330975047.0,7961483261.0,0.7413159677384377,0.04962574802753463,0.15101305462049822,0.09292023984607631,0.011791713679500942,0.007777981920562813,0.03758565157062372,0.009982653805313633,0.015681255654231674,0.01789522269108843,0.015601789767876597,0.008386261987288177,0.008224541275947149,0.018208275664685133,0.01857780378733357,0.004829443861208281,0.002336706354675395,0.0064936334715683065,0.005995531952462488,0.0038272758290958508,0.00558305989628723,0.0062961340169434285,0.005501613085112666,0.006597682290665245,0.0013102602678269524,0.009419733818635118,0.008023869706046492,0.009683993106699908,0.0035940862028725215,0.0015925693064042662,137.19908814589667,315.3183890577508,0,9,9
38,10,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,2088,2726,281,370,234,312,256.8347701149425,340.2188697318008,2088.0,-4.519051799434237e-12,285865.9956896552,146291.2356445695,2.248157215944957e-11,-32272.48994252873,18121.35006688592,-9615562.870969305,425988.97653256706,-218712.421069219,39093632.79478895,-23152386.943520773,1.10489434074253,2130,0.596856906892376,51.56087828389873,1,0.7659574468085106,0.9050639170872781,0.1632790760701138,0.001252172552627926,1.6268738554802497e-05,1.5542141889662655e-07,-7.926746124662611e-14,-1.857695219136708e-09,2.340831176226545e-13,207.40639188310226,133.5203189512954,136.90900176707623,15.456173344122954,15.456173344122954,204.0177090673214,57.60644295675299,57.3149195236284,23.08679276123039,8.60283744287621,7.615773105863909,45.839233131866926,46.2203970474154,nan,nan,0.06556944529074532,0.0007343313548964311,nan,-0.007402381869790687,9.096290347495498e-05,-0.0010562901472403608,0.09770963077936848,-0.0010978606325169847,0.004294519176369914,-5.565946684935293e-05,6.157523342629665e-05,-0.0013109045526056992,4.189338320688903e-05,-0.00014945041514164526,-12.366129828123567,170.2670273047588,0.9802816901408451,2088.0,47679.0,1374605.0,44590449.0,58921.0,1313175.0,37334051.0,1199434683.0,2088673.0,45654269.0,1263672321.0,39570710213.0,0.8082968515098257,0.024047127687606244,0.13659233312874397,0.07215947639203639,0.005543370162625044,0.0069133298137504726,0.061681814085477404,0.02148933999441686,0.013025295195160751,0.010894575371097809,0.0035646160897989556,0.006647610649591796,0.007524296552393035,0.011366814650531985,0.013726080263095198,0.0068915994009956846,0.008043122100598873,0.004314819085998984,0.0009996147664227861,0.0015723845505211565,0.01037254327363027,0.016032020946074598,0.005711312135932603,0.006564988188178074,0.004817744882151891,0.002136409251174117,0.004911052275959341,0.0025434173761619485,0.004252497184715751,0.000703545399638182,256.8347701149425,340.2188697318008,0,10,10
38,11,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,158,238,80,362,66,345,71.94303797468355,353.09493670886076,158.0,4.973799150320701e-14,1828.487341772152,591.4922288094875,1.7763568394002505e-13,953.8544303797465,316.02771991668163,22847.232559949614,2673.5759493670885,-449.73818298349477,28491.23209244096,6744.521116856018,1.1064302095536607,165,0.7958470455522059,14.183506197980657,1,0.6638655462184874,0.9038075708393797,0.18034222444877585,0.006985749034942686,7.103381046291824e-05,3.0845624830721804e-06,-1.5309367100114942e-12,-2.6577253159071787e-08,4.563296056829809e-11,20.849918414575665,7.644153048330919,11.572704694760455,-6.037053356833839,-6.037053356833839,16.92136676814613,18.264684356243627,17.4928556845359,5.656854249492381,2.5082393746573577,2.23606797749979,10.606601717798213,11.059224600906463,nan,nan,0.07324496642253453,0.001884978173220339,nan,0.03820919846097366,0.0010071228752650356,0.005792450637766388,0.10709725802624133,-0.0014332338064592077,0.007223371805384808,0.00013603520468948287,-0.0027043233673023684,0.008036469499284216,-9.49564790054037e-05,0.001017934560822754,33.05366033324701,46.87005768508881,0.9575757575757575,158.0,939.0,7409.0,66357.0,1279.0,8555.0,71629.0,666707.0,13027.0,92413.0,791743.0,7473925.0,0.6574243400920122,0.061256226183163724,0.15626541979683564,0.1084649402891024,0.02336344787871797,0.017692290773169323,0.0009843709347506099,0.0017393260451722256,0.03566049740811057,0.020650508358102417,0.005758907839055612,0.004667813810718356,0.023386638183682636,0.009688979647813432,0.014058423488431393,0.015486472723209356,0.01368277004146992,0.013980719058592769,0.011761391700119698,0.004766869976212647,0.005688216557164245,0.010103800623792111,0.002684152945673342,0.009955089734258777,0.00599284354134718,0.007987586698044113,0.0007277464734236714,0.005792490372205753,0.006341974156189438,0.004221299380861426,71.94303797468355,353.09493670886076,0,11,11
38,12,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1044,1665,457,380,420,335,435.70402298850576,357.2452107279693,1044.0,-3.268496584496461e-13,66427.54310344828,70935.14620491493,-6.394884621840902e-13,-27031.22988505747,-90955.41769058003,-4873767.274917028,135727.2260536398,85572.41350684808,6664225.364763143,19057001.135511458,1.3494113479365606,1168,0.7784980615683155,36.45904667847899,1,0.6270270270270271,0.7410638731689492,0.18547398118521463,0.006502906213476445,0.0001383742532415461,1.9783590440213527e-05,-5.746945174786539e-10,-1.3343471839439335e-06,8.609140789240957e-10,138.91181087738852,54.723025479975504,63.627914850046224,25.89198264852248,25.89198264852248,130.0069215073178,47.14434190905857,44.91102314577124,13.0,5.4191977061168135,5.0,29.180243233637768,29.590005199046654,nan,nan,0.06094627859199832,0.002014235386781165,nan,-0.02480074966333571,-0.002582720001768799,-0.004283150073704131,0.12452770259321631,0.002429867176418413,0.005856635278661747,0.0005183257855040843,0.002765867068293152,-0.004198162588247905,-0.00020287342065828488,-0.0005641171560609888,-18.97935319416638,133.05382386916236,0.8938356164383562,1044.0,16395.0,323895.0,7243749.0,23224.0,337679.0,6265159.0,131980829.0,652350.0,9127461.0,161284757.0,3209304687.0,0.6546597137543659,0.042400602083489655,0.14998426730338724,0.10579299264083754,0.03270630584217921,0.00769685924743148,0.016195071050372056,0.025414072120664453,0.010135412890185392,0.006915327849297585,0.011980097287338327,0.008958172389877946,0.0017673438500887615,0.017036710863349912,0.016288633131518505,0.0172565257279232,0.015628723313512595,0.015554884635516021,0.007071613129014817,0.01091964335563585,0.0010573576614948735,0.0016243173943886293,0.00838492638072395,0.01062373370970013,0.010397853365382029,0.004910186326635595,0.003767976354407145,0.004747453948625091,0.004274372543695775,0.00660442119552592,435.70402298850576,357.2452107279693,0,12,12
38,13,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F09_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1934,2652,403,400,351,349,377.0961737331954,375.16339193381594,1934.0,-7.851497230149107e-12,308428.1116856256,-225669.76915566306,-7.219114195322618e-12,-102018.3908996898,418583.39059704455,-36927398.9497456,328794.3681489141,-79606.38311861177,42988290.55400113,-117591900.20048384,1.1812950276639118,2005,0.6977810102737492,49.62303174452167,1,0.729260935143288,0.846528578028103,0.17036412572347115,0.0030053611364655526,9.431948797079816e-05,3.6627877162913893e-06,4.549803270674217e-11,7.70745264377843e-08,5.064375255126181e-11,217.75418498894385,111.73003416024937,159.47678990983744,52.749943588257395,52.749943588257395,170.0074292393558,59.02598546253253,58.412327466040935,19.924858845171276,7.7803654088591525,7.0710678118654755,41.055497149028,42.280971447732725,nan,nan,0.08245956044976083,-0.0013719308129946399,nan,-0.02727504839103278,0.002544724769810601,-0.0051048067884372165,0.08790456527371034,-0.00048395693548188815,0.005942658396872771,-0.00036964068313550174,-0.0020773187564281106,-0.004208124411482243,0.0003520006534495953,-0.0006440015285803184,-42.149905719185234,169.4386001800126,0.9645885286783042,1934.0,50470.0,1625502.0,58291300.0,50600.0,1218448.0,37622650.0,1312514284.0,1652662.0,37710254.0,1118724436.0,37706426174.0,0.7212723567219266,0.038507863139557306,0.160287026693225,0.0901398326834146,0.013069724418386282,0.010671827625872248,0.03548356237986244,0.011051914467653402,0.025615378468614204,0.011640696941544848,0.014350705322787793,0.01334137531247142,0.01375158765148225,0.018549335751907103,0.015842062488309716,0.0042223835322802005,0.005794705592775066,0.002730998961360781,0.007570097278948468,0.005311463437828505,0.0071771510785764644,0.00858819576765837,0.0034299105784796643,0.01096166570216953,0.0010620435080526962,0.007116940815828946,0.005228746093092166,0.01088412786538354,0.004575837194399708,0.001813666515666734,377.0961737331954,375.16339193381594,0,13,13
