ImageNumber,ObjectNumber,FileName_DNA,FileName_OverlayObjects,PathName_DNA,PathName_OverlayObjects,Children_FillObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
32,1,PostEX_NP_IF_LMNA_K9me2_K9me3_16_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_16_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,251.55302598143442,246.6035367940673,0,1
33,1,PostEX_NP_IF_LMNA_K9me2_K9me3_17_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_17_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,268.4033641380227,276.7524765640582,0,1
34,1,PostEX_NP_IF_LMNA_K9me2_K9me3_18_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_18_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,254.0919189053532,252.29293149728304,0,1
35,1,PostEX_NP_IF_LMNA_K9me2_K9me3_1_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,251.24958546129866,273.59351993102075,0,1
36,1,PostEX_NP_IF_LMNA_K9me2_K9me3_2_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_2_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,276.7378429492992,286.20021244073683,0,1
37,1,PostEX_NP_IF_LMNA_K9me2_K9me3_3_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_3_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,245.43156925462827,271.62251623533973,0,1
38,1,PostEX_NP_IF_LMNA_K9me2_K9me3_4_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_4_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,187.93284158007143,352.6921516897288,0,1
39,1,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,233.5,218.5,0,1
39,2,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,252.34577109935162,278.94529429825354,0,2
40,1,PostEX_NP_IF_LMNA_K9me2_K9me3_6_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_6_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,247.85055428470878,248.38289635755763,0,1
41,1,PostEX_NP_IF_LMNA_K9me2_K9me3_7_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_7_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,237.2078726895837,227.63996372430472,0,1
42,1,PostEX_NP_IF_LMNA_K9me2_K9me3_8_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_8_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,256.771344191874,259.887596205477,0,1
43,1,PostEX_NP_IF_LMNA_K9me2_K9me3_9_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_9_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,261.57304992031703,242.8713873454796,0,1
44,1,PostEX_NP_IF_LMNA_K9me2_K9me3_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,191.19228217038437,212.79143484252972,0,1
44,2,PostEX_NP_IF_LMNA_K9me2_K9me3_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,315.4849956220648,292.3375388044257,0,2
45,1,PostEX_NP_IF_LMNA_Nup_LMNB1_10_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_10_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,258.0696991457755,271.95188690367735,0,1
46,1,PostEX_NP_IF_LMNA_Nup_LMNB1_11_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_11_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,272.0338870268139,280.93814077287067,0,1
47,1,PostEX_NP_IF_LMNA_Nup_LMNB1_12_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_12_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,253.58510059815117,218.10427406199022,0,1
48,1,PostEX_NP_IF_LMNA_Nup_LMNB1_14_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_14_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,254.65876680004104,261.34755993297085,0,1
49,1,PostEX_NP_IF_LMNA_Nup_LMNB1_15_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,274.0124618630561,248.04057315462728,0,1
50,1,PostEX_NP_IF_LMNA_Nup_LMNB1_16_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_16_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,264.36860552280234,243.2144289795174,0,1
51,1,PostEX_NP_IF_LMNA_Nup_LMNB1_17_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_17_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,263.681843420322,240.42682306126227,0,1
52,1,PostEX_NP_IF_LMNA_Nup_LMNB1_18_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_18_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,268.5343072882469,253.7925694900416,0,1
52,2,PostEX_NP_IF_LMNA_Nup_LMNB1_18_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_18_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,189.5,248.5,0,2
53,1,PostEX_NP_IF_LMNA_Nup_LMNB1_19_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_19_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,7.0,435.0,0,1
54,1,PostEX_NP_IF_LMNA_Nup_LMNB1_1_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,248.98541629839139,241.40466089211006,0,1
55,1,PostEX_NP_IF_LMNA_Nup_LMNB1_1_deconvolved_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_1_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,248.98147159966797,241.36872998932765,0,1
56,1,PostEX_NP_IF_LMNA_Nup_LMNB1_20_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_20_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,333.1017240705266,239.35916181242425,0,1
57,1,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,263.0,88.0,0,1
57,2,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,219.2104172832199,152.96300680674756,0,2
57,3,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,292.9191095903577,270.417312239288,0,3
57,4,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_21_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,117.88235294117646,402.79411764705884,0,4
58,1,PostEX_NP_IF_LMNA_Nup_LMNB1_22_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_22_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,272.7564526956643,266.44410750248846,0,1
59,1,PostEX_NP_IF_LMNA_Nup_LMNB1_2_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_2_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,250.66991685388055,246.9108784769669,0,1
60,1,PostEX_NP_IF_LMNA_Nup_LMNB1_3_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_3_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,266.4191853085832,257.45742106933204,0,1
61,1,PostEX_NP_IF_LMNA_Nup_LMNB1_3_deconvolved_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_3_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,266.40659625348746,257.44936229573534,0,1
62,1,PostEX_NP_IF_LMNA_Nup_LMNB1_4_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_4_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,251.57094622191968,292.3299659632403,0,1
63,1,PostEX_NP_IF_LMNA_Nup_LMNB1_5_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,206.01818181818183,163.03636363636363,0,1
63,2,PostEX_NP_IF_LMNA_Nup_LMNB1_5_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,254.69560778785154,258.91587467489853,0,2
64,1,PostEX_NP_IF_LMNA_Nup_LMNB1_5_deconvolved_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_5_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,254.62790697674419,258.74596557944517,0,1
65,1,PostEX_NP_IF_LMNA_Nup_LMNB1_6_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_6_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,279.27364792532006,254.13163191024708,0,1
66,1,PostEX_NP_IF_LMNA_Nup_LMNB1_7_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_7_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,369.98678962536025,191.61544668587896,0,1
66,2,PostEX_NP_IF_LMNA_Nup_LMNB1_7_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_7_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,176.83348886177112,374.45859354437346,0,2
67,1,PostEX_NP_IF_LMNA_Nup_LMNB1_8_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_8_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,251.0841419516394,268.8122310039909,0,1
68,1,PostEX_NP_IF_LMNA_Nup_LMNB1_9_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_9_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,248.02162561316524,253.47739859697242,0,1
69,1,PostEX_NP_IF_LMNA_Nup_LMNB1_C2_max_proj.tif,PostEX_NP_IF_LMNA_Nup_LMNB1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,244.88071903087143,251.74655724892537,0,1
70,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.1_1_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.1_1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,126.87804385846898,252.5895331629221,0,1
71,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.1_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,304.813933512861,141.06664964249234,0,1
71,2,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.1_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,231.57769922230077,364.3666296333704,0,2
72,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_1_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,262.9750162423956,263.99958655720275,0,1
73,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_1_deconvolved_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_1_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,262.931720813995,263.96638105438535,0,1
74,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_2_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_2_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,237.2012698723599,266.541507524565,0,1
75,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_2_deconvolved_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_2_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,237.14172555464256,266.46223500410844,0,1
76,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_3_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_3_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,243.8704600234853,244.92985311386252,0,1
77,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_3_deconvolved_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_3_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,243.82304134082847,244.83198158020286,0,1
78,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_4_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_4_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,275.0500501272461,270.9426428626513,0,1
79,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_4_deconvolved_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_4_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,274.95501689779746,270.8958940294449,0,1
80,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_5_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,256.9446153188944,249.85022854457688,0,1
81,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_6_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_6_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,262.2782843299196,285.1716330800573,0,1
82,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_7_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_7_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,264.0704740693605,290.45478046452433,0,1
83,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_7_deconvolved_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_7_deconvolved_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,264.07378361075547,290.3841629321383,0,1
85,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_9_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_9_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,253.90860983716138,255.77975007891268,0,1
86,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_0.2_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,260.79969924253675,230.08887197386008,0,1
87,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_1_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,100.5,40.2093023255814,0,1
87,2,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_1_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,265.8069448485517,275.57543317514626,0,2
88,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_2_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_2_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,267.737642990157,272.9657355679702,0,1
89,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_3_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_3_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,268.2127065800375,247.77264204421576,0,1
90,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_4_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_4_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,255.26905592557353,231.62430841878987,0,1
91,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_5_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,252.7970904654516,283.19392583829347,0,1
92,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_6_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_6_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,257.9505593230163,266.73301261616336,0,1
93,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_7_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_7_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,255.52395904163834,248.85714571417142,0,1
94,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_8_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_8_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,262.1885557910331,255.56725170263985,0,1
95,1,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_C2_max_proj.tif,PostEX_NP_IF_Progerin_LMNA_Nup_LMNB1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,283.9150534840414,258.8224849508467,0,1
