,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
27,150,1,1355,1734,111,83,60,49,84.38450184501845,65.62804428044281,1.1741701745389843,1393,0.776145669625814,41.53600345623234,1,0.7814302191464821,0.8516653051527484,52.41512217608856,50.80354318352215,16.1245154965971,6.589512799048448,6.0,31.77216687975962,33.0505463536516,79.67422259952775,141.39696961967,0.9727207465900932,0.6673143102547208,0.0252673246756784,0.1704292447232641,0.1055603632474989,0.0109011050218339,0.0029728423800153,0.0200910723453404,0.0131067623306291,0.0234382847503805,0.0071136163883914,0.0095449463709843,0.0014364588568088,0.0155429971350586,0.0274715406990948,0.0155489020427742,0.0048781039672797,0.0078546845480455,0.0061472053296135,0.0060328265362539,0.0017508256215771,0.004472257565502,0.002257428609778,0.0110449142000168,0.0123420942788225,0.0022967859302278,0.0028907426402273,0.0017339819467843,0.0046227337621283,0.0017311962358964,0.0023710835048809,84.38450184501845,65.62804428044281,0,1
28,150,2,1039,1365,374,195,339,156,356.67949951876807,174.39653512993263,1.113377935264468,1066,0.6536116395563278,36.37163574792636,1,0.7611721611721611,0.8981676107695303,41.88701571449047,41.617304093369626,15.811388300841896,6.081117093267401,5.385164807134504,31.304951684997057,31.70135496629555,33.897799134020325,120.5685424949238,0.974671669793621,0.7637967014895114,0.0250807954427467,0.1536924249772523,0.0834420089486969,0.0099954967320394,0.015137916824024,0.0508242783287896,0.0157473647899111,0.0169660200301644,0.0064983900206557,0.0095136159056228,0.01189259215858,0.0089953622350927,0.0182424871354915,0.0146323664351483,0.0032593941733427,0.0051261241574487,0.0090195576980324,0.0039136841990143,0.0044595432392542,0.014528416906402,0.0128442034145884,0.0034563813564172,0.0077339337232362,0.0009178873323515,0.0025504769618179,0.0012939688849524,0.0053739445306188,0.0065431049420205,0.0011042198643209,356.67949951876807,174.39653512993263,0,2
29,150,3,3397,4760,387,288,319,218,353.2378569325876,251.12040035325288,1.2049179604394065,3530,0.170638960756926,65.76621270428568,1,0.713655462184874,0.8299320226211273,66.62971749201846,69.02897942168927,29.27456233660889,10.493898992666626,9.219544457292889,63.95154415649399,65.65250081610215,-80.18448657857498,226.79393923934,0.9623229461756374,0.8954409966985591,0.0348247109167439,0.0818116462033079,0.0051029061161367,0.0201819975628836,0.0387106057379618,0.0494509303500732,0.0097907227065974,0.0175342474584945,0.0091541802464793,0.0137205017475369,0.0065152791626642,0.0224219448775036,0.0104940967068835,0.0046087207569041,0.0054676784354704,0.0056512489900856,0.0025995325014455,0.0025783277807667,0.0086521301195225,0.0069561604410685,0.005094959588711,0.0095941950723871,0.006180328012319,0.0041443662248531,0.0039493977542018,0.0024320069478815,0.0033887908833729,0.006299918299703,0.0069771453259465,353.2378569325876,251.12040035325288,0,3
30,151,1,1946,2601,145,105,94,54,118.92446043165468,78.71325796505653,1.1271742758831953,1984,0.7045842576598862,49.77674310413073,1,0.7481737793156479,0.8871742563646174,59.107290678481135,58.7962583843564,21.213203435596427,8.128531154802507,7.211102550927978,41.71930009000631,41.9437355793092,-44.06030554172285,166.02438661763952,0.9808467741935484,0.7137681327100129,0.0067876701323985,0.1737721496596551,0.0888331779320142,0.0044831553554339,0.0051188189024093,0.0441375425337973,0.0035416725739313,0.0237682150676226,0.0049708504544025,0.0022294068354553,0.0006956632594784,0.016951931275525,0.0270086471484799,0.0139216538962597,0.0069940909658723,0.0019934347722499,0.0015277541381844,0.0036834734147762,0.0005543993748322,0.0107034997874387,0.0098504429335937,0.0056122946380331,0.0104438314217105,0.0017354804576233,0.0027615079311523,0.0035679440951758,0.0013163195131059,0.0013582831829921,0.0003557968345377,118.92446043165468,78.71325796505653,0,1
31,151,2,1435,1840,257,121,217,75,236.74355400696865,98.12891986062718,1.241742003621545,1517,0.5602190901436838,42.744575640599805,1,0.779891304347826,0.8053202654685888,47.20709149417279,47.43416490252569,19.0,7.058960020064386,6.324555320336759,37.997069526167664,39.10373347061176,-20.703817969018505,149.63961030678928,0.945945945945946,0.7973302471380277,0.0460185549261014,0.1384638331659115,0.0583578560361101,0.0107548331563068,0.0157327099142072,0.0556247589794471,0.0126311013983762,0.0175795881326095,0.0140551086226511,0.0124718619044179,0.0193746755779879,0.0026505701311033,0.0117518075842161,0.0037354798097567,0.0076705612666306,0.0148299199129112,0.0057207242866783,0.0080443918230784,0.0045118001804345,0.0083328884883982,0.0104791968024105,0.0067565712384376,0.0045734102310119,0.0054042645437182,0.0036214676947635,0.0074575064926484,0.0029475594773239,0.009959541166534,0.004124543724516,236.74355400696865,98.12891986062718,0,2
32,152,1,1460,2600,205,134,155,82,179.9458904109589,106.87465753424658,1.357625357837562,1506,0.892853260675139,43.11530743614544,1,0.5615384615384615,0.736580231230219,64.57013208188842,61.71709649683789,14.7648230602334,6.076952813252294,5.656854249492381,28.991378028648448,29.07901075899617,-43.65335911680053,157.82337649086284,0.9694555112881806,0.4880361604918188,0.0257194646966345,0.1640536001072079,0.1064465661042645,0.0126025644829581,0.0139127742344582,0.0330811567551404,0.0467334081891988,0.0394938589590047,0.0048341378995833,0.0077154504811989,0.0094971007877479,0.0008362749250896,0.0027223402032665,0.0094976957270561,0.0161100591364938,0.0033791366338016,0.0072817531163635,0.0058561935638499,0.0057266081701057,0.013426828758008,0.0101316799753965,0.0105497158242457,0.0046797142601043,0.0065212563732646,0.004299042497082,0.0040673955175518,0.0057548483376305,0.0043291370200968,0.0030424199106383,179.9458904109589,106.87465753424658,0,1
33,152,2,1726,2392,300,186,248,140,272.84878331402086,162.92699884125145,1.1428040846894427,1779,0.65420044877153,46.87868869980144,1,0.7215719063545151,0.8750406245456763,54.08127524938536,52.92447448959697,19.313207915827967,7.61937804113455,7.0,39.802009999496256,40.90281553965127,-65.14095690119554,157.4386001800126,0.9702079820123664,0.784581026138126,0.0644239606861175,0.1300584752584545,0.082553231702035,0.0061781068527779,0.006995952780847,0.0403758237067587,0.0086958912978451,0.0141292712601731,0.020800078446344,0.0204836552632258,0.0072275323304436,0.003083295030185,0.0140221557833005,0.015098907115716,0.0055932583051209,0.0067717660634197,0.003607853121112,0.0011043285601467,0.0043308934839028,0.0015087194009875,0.005570539989092,0.0009648154883611,0.0085529725052674,0.0043127044555167,0.0056114181544205,0.0133133525191698,0.0095267791973405,0.0035144940337783,0.0035470307708149,272.84878331402086,162.92699884125145,0,2
34,153,1,2238,3136,276,140,212,91,243.02502234137623,115.4924039320822,1.206011441233143,2308,0.7576168779210488,53.38080273953638,1,0.7136479591836735,0.8291795299864677,66.35033084121683,66.85057965343307,22.13594362117865,8.279189838920036,7.615773105863909,43.89231293900032,43.30682923833436,-64.13384516410247,184.16652224137047,0.9696707105719238,0.6365925242404449,0.0275261579237964,0.188090709599624,0.089075427556965,0.0145979382507084,0.0062356228345708,0.0181451818082523,0.0104385877328507,0.0341534246340904,0.0097833218858319,0.0103416662045873,0.0040482243080857,0.0279661392425052,0.0230499585132151,0.0029980056649189,0.0142162719622594,0.0102796956554837,0.0030411772004912,0.0040545657810094,0.0022227954951528,0.001936702929971,0.0027882753096028,0.0123469470305182,0.0043875542783272,0.0040767344781545,0.0057207332139826,0.003528522682634,0.0020354867998236,0.0011596994765985,0.0040009207865101,243.02502234137623,115.4924039320822,0,1
35,154,1,2388,3100,199,91,137,41,168.2784757118928,64.48785594639865,1.138696392305678,2442,0.6935167271326671,55.14069307532839,1,0.7703225806451612,0.8781972146018308,65.06571347260234,64.07807737440318,23.53720459187964,8.945288838095909,8.0,46.6756401628878,46.87597673418523,67.26003335072035,184.8528137423857,0.977886977886978,0.74045572082504,0.0210026735652798,0.1594407855890395,0.0919355464399687,0.0068931088726045,0.0087425911928728,0.0432195731309085,0.0104470988756832,0.02167543184666,0.0088391668592525,0.0088733615859444,0.0042529657204602,0.0133425628304797,0.0225153278234623,0.0162981496112846,0.0034889702359661,0.0015021932255409,0.0059787239621306,0.0018719107463873,0.0026505117313664,0.0104120637335118,0.0100257656573653,0.0003121016910213,0.011459422822336,0.0007763098342986,0.0058085832202306,0.0034868954276214,0.0048849990653167,0.0032100832000887,0.0016828178385087,168.2784757118928,64.48785594639865,0,1
36,154,2,1591,2040,295,239,244,199,269.7096165933375,219.4110622250157,1.114856584595644,1625,0.6679755950158949,45.00804501057165,1,0.7799019607843137,0.8969763589481761,52.26025974899681,51.24451190127583,19.235384061671343,7.4413272098105185,6.708203932499369,38.26355968803739,38.89120625491834,-74.28154391342642,149.29646455628165,0.9790769230769232,0.7698183558300037,0.0468298863056242,0.1436674791662005,0.0864566666130268,0.0061043934974649,0.0127075659833127,0.0450507575923518,0.0127437717668457,0.0128172458433599,0.0174430758544685,0.0137455133155322,0.0038009779338359,0.0028742522216893,0.0171180647605686,0.0167504408783673,0.0028662489406949,0.0059250541362183,0.0070743494216463,0.0051131403655911,0.0018497224239375,0.004291984517242,0.0099541093270595,0.0064565386469529,0.0067135270388293,0.0017417399646291,0.0067063909243747,0.0098105316209604,0.0074212994803953,0.0025659148475943,0.001733910362094,269.7096165933375,219.4110622250157,0,2
37,155,1,1897,2376,131,55,87,1,108.63468634686348,27.60727464417501,1.1299824802315268,1954,0.5690738213053528,49.1460620636344,1,0.7984006734006734,0.8849694729736922,54.33980649302407,53.23532661682466,21.587033144922906,8.110615518955655,7.071067811865476,43.0,44.68288591569353,-1.547237546818245,164.12489168102786,0.9708290685772774,0.8494162082885659,0.0423592242079113,0.1059539132844984,0.0693005713900483,0.0111829522191072,0.0083197427182477,0.0496024501510737,0.0211627791663476,0.0066234629514414,0.0106599120843722,0.0163860826052058,0.0064578961380671,0.0133230394810585,0.005749940381833,0.0119909096684027,0.0068191271228303,0.0089657557911558,0.0114567571735232,0.0054187441087301,0.0058636063387268,0.0016520455879174,0.0092060728950062,0.0092716792722066,0.0063607090388199,0.0058191564506856,0.002777434592059,0.0017356993524405,0.0042431319629901,0.0033256727561936,0.0055624497860046,108.63468634686348,27.60727464417501,0,1
38,156,1,2754,3564,237,165,183,99,209.27342047930284,131.04756717501814,1.105295371550974,2800,0.5986158208340344,59.21572178231587,1,0.7727272727272727,0.9047355356213774,66.18768483496619,66.2872536767062,26.248809496813376,9.838794017971654,8.94427190999916,53.0,53.01873589885949,6.873499194472848,195.58073580374355,0.9835714285714284,0.7974408800890231,0.0440674522888179,0.1406606838668319,0.0683554832152699,0.0074582945550706,0.0080069044285296,0.0599410192858771,0.018084645930825,0.0162146607816152,0.016076352399285,0.0112730098144571,0.0025648680594753,0.0060828111277353,0.0103371040544263,0.0122043453817115,0.0045306740585524,0.0130410654018507,0.003082066609556,0.0039084853437696,0.0024665111912715,0.0087642766730086,0.0121339933510327,0.0013393581426773,0.0052186544545592,0.002275148458242,0.0023360129517554,0.0075658510738988,0.0045667240929575,0.0040699355555281,0.0012931845960513,209.27342047930284,131.04756717501814,0,1
39,156,2,2355,3420,68,279,8,222,37.779617834394905,248.66029723991508,1.2326591122412438,2485,0.3799695521082472,54.75837039075677,1,0.6885964912280702,0.8112542957491153,57.45919761048301,59.30430001273095,23.769728648009423,8.547764726735897,7.615773105863909,51.65575226517806,53.14970000343666,-85.71517234000129,190.99494936611663,0.9476861167002012,0.8331192350431996,0.0407133623878739,0.120104293453348,0.0259863967777955,0.0098652289581492,0.012331803330257,0.0599389301202377,0.0057841491839394,0.0341706738071846,0.012348965606649,0.0039365444762424,0.0158131709455283,0.0193314592686024,0.0033461560149035,0.0048441771567293,0.0207218514249699,0.0119459417918559,0.0075212089670726,0.0126937148442159,0.0062807341778965,0.0041526805950815,0.0018251731440623,0.0091918853985196,0.0105498135792964,0.0036575208330541,0.0021090435005271,0.0043132386394407,0.0035325160979437,0.0041868830814513,0.0041678924496337,37.779617834394905,248.66029723991508,0,2
40,156,3,2408,3068,429,398,377,339,402.6428571428572,366.9493355481728,1.0908218490307902,2452,0.475663434142202,55.371119039823206,1,0.7848761408083442,0.9167399799412832,59.136188833298455,59.6657355607052,25.70992026436488,9.29513381274494,8.06225774829855,51.0,52.01780983060537,2.0477968538742264,181.6812408671319,0.9820554649265906,0.8595913782176673,0.0539131667164949,0.1054690825740231,0.0451134540432655,0.0239849554998443,0.0213524259447155,0.0563204070163987,0.0181330219044352,0.0093964222519955,0.0044361532080833,0.0099648725589802,0.0056936251457379,0.0175569851168086,0.0104033741648052,0.0091941005358214,0.0070709591716668,0.0125798424358712,0.0080228123973837,0.0054326044716808,0.0010349267758116,0.0001276380468977,0.0099105993253978,0.0019745369930899,0.0059692312652538,0.0009370600482828,0.0073314166349135,0.0019353647657677,0.0009408077666919,0.0016150048506324,0.0025691629517869,402.6428571428572,366.9493355481728,0,3
41,157,1,1653,3068,169,91,117,32,144.52450090744102,58.12764670296431,2.4296129948588265,2011,0.8096540348514503,45.87662768172073,1,0.538787483702738,0.4115881838449359,63.04455073830892,64.81512169239521,18.35755975068582,6.016146455351799,5.0,38.18376618407357,37.00131591851745,-37.71813047037815,224.651803615609,0.8219791148682247,0.5003852626416934,0.0780501583953733,0.1586455199673687,0.0888546337252327,0.01380635552111,0.0104891276943046,0.0192219539678241,0.0355773361483433,0.0231739642902032,0.0118887267839451,0.0149762350556,0.0107914433880119,0.0042630285067734,0.0071792502662008,0.0033114565782803,0.0098542059409396,0.0060588715022516,0.0138924806432378,0.023435313576011,0.00823323615144,0.0064917981875929,0.0102314800866995,0.0101784776846202,0.0052728933366582,0.0043817375895462,0.0009654804740393,0.004584517600335,0.006096801059926,0.011027932887277,0.0047273308704013,144.52450090744102,58.12764670296431,0,1
42,157,2,1860,2376,475,177,421,133,448.3236559139785,155.0758064516129,1.1164326728258245,1903,0.6573275504008822,48.66441773213158,1,0.7828282828282829,0.8957100811720967,56.19171228959857,55.02726596879042,20.591260281974,8.009591935917,7.071067811865476,41.27068379581579,42.34635517070473,-76.35898596349377,161.53910524340094,0.977404098791382,0.7816317424034918,0.075858713312569,0.1283205789241715,0.0811799645716156,0.0080641169052634,0.0072170869394155,0.0378032672089839,0.0097262303860912,0.0105543127076846,0.025710359710832,0.0235282059383548,0.0049199979154112,0.0041844657967579,0.0099189818159047,0.0129906133250922,0.0037045439449124,0.0076978642849797,0.0038029078789303,0.005859747528324,0.0035740590524437,0.0030367072215737,0.0014152717020461,0.0046847695215314,0.0063726327090865,0.0033804947065492,0.0075491209307332,0.0098120611049095,0.0101870208531978,0.0011440679694311,0.0023597559485985,448.3236559139785,155.0758064516129,0,2
43,161,1,1768,2340,455,59,410,7,430.7188914027149,32.17081447963801,1.1039459593626173,1807,0.6069285125861643,47.44562693327772,1,0.7555555555555555,0.9058414422544449,53.31439336305725,52.81098370604357,21.02379604162864,7.917678824501427,7.071067811865476,41.59086438149609,42.37195685578982,-24.242318788416817,156.61017305526642,0.9784172661870504,0.8071306974154779,0.0262137856841463,0.134342164155808,0.0765588383892061,0.0119658202127649,0.016437599120185,0.0565957851207639,0.0214773301529216,0.0076564704289618,0.0031232014089646,0.006069376939588,0.0077436463532934,0.0036967587486707,0.0123658076087808,0.01360378223739,0.0040296357328323,0.0051056577937569,0.0112698359492123,0.0055543846888422,0.00159434275805,0.0097080431401871,0.0154813722349261,0.0072746582335716,0.0036215689538027,0.0016390422474865,0.0038448417122962,0.003948100051009,0.0030678466429919,0.0056112188043715,0.0003726950103787,430.7188914027149,32.17081447963801,0,1
44,161,2,997,1292,182,146,148,108,164.28385155466398,126.88565697091272,1.0954981767125038,1026,0.5718674467213771,35.6289183964509,1,0.771671826625387,0.9128267132318872,39.43225600454686,39.20459156782532,15.811388300841896,6.010722785663842,5.385164807134504,32.526911934581186,32.34809501441024,33.134075345953406,117.15432893255073,0.9717348927875245,0.8240763093893128,0.0640739065061045,0.1185880516547609,0.0624842713082828,0.0159151685752098,0.0080912232020792,0.0479787973093355,0.0158854795830532,0.0235071226668096,0.0166681060408635,0.0123777180092439,0.0096830466412038,0.0061971282056132,0.0061466850037947,0.0162973571424795,0.0050122020139373,0.0164963208372124,0.0097094377820552,0.0049840436986457,0.0055144998836047,0.0023114130643347,0.0034432035325353,0.0028160787453482,0.0047803300288786,0.0012532477651151,0.0035670988057638,0.0031696043001164,0.0054315322102405,0.0036577457132054,0.0014313121532358,164.28385155466398,126.88565697091272,0,2
45,161,3,2929,3894,335,455,276,389,305.56230795493343,421.2185046090816,1.1351976510731416,3006,0.5338500512415363,61.068147397225765,1,0.7521828454031844,0.8809038664365323,66.537125537904,66.88796603276258,27.018512172212592,10.069267791466078,8.94427190999916,56.52779847119468,56.26240699511255,-20.18956088610165,204.4091629284897,0.9743845642049236,0.8327890841141843,0.0450345996541565,0.1220756184403462,0.0560497370024181,0.0141222615988302,0.0098837713286849,0.0611053090810259,0.0184109924146473,0.0148545715350994,0.0136800485324262,0.0081739454638292,0.0108122143775956,0.0163478426961548,0.0049318142960352,0.0127836391088716,0.0072135925820905,0.0151673078916846,0.0077835085045259,0.0046823192468938,0.0033306860641538,0.0016421814340388,0.0074954185707878,0.0026181516039601,0.0047332697153246,0.0038168405145422,0.0045106309929713,0.002350855788171,0.0071728941809653,0.0032054898219646,0.0013523504100965,305.56230795493343,421.2185046090816,0,3
46,162,1,1318,1634,336,345,298,302,316.67374810318665,323.38922610015175,1.0744016171880002,1344,0.4353919701540912,40.96498163017951,1,0.806609547123623,0.9307506466876608,43.19847060763098,42.95346318982906,19.0,7.041823655357339,6.203658925317489,37.0,38.889033760335806,11.179007977434816,133.39696961967,0.980654761904762,0.9087602299055252,0.0230079669115789,0.0764350626853778,0.0424558741201076,0.0124583647180224,0.0103857506170216,0.0525854726992392,0.0254101707604647,0.0087025195855144,0.0035133898067981,0.0031741707170749,0.0047139741035392,0.0281133529121009,0.0091992426275981,0.0078313962495952,0.0037230461676262,0.0079165430659668,0.0047065196722751,0.0039815584219022,0.0026279567075149,0.0098751469885967,0.002954175060208,0.0083438822262508,0.0005895648252972,0.0023796635772383,0.0085829176505287,0.0047405270729509,0.0021680250057475,0.0014966970347867,0.0025163998906617,316.67374810318665,323.38922610015175,0,1
47,163,1,1661,2150,64,67,21,17,41.68031306441903,41.54726068633354,1.091706346276179,1698,0.4990628549700231,45.98750791035654,1,0.7725581395348837,0.915997239927211,49.45436217197843,49.8196748283246,21.470910553583888,7.773816205715359,7.0,42.0,42.85545837858989,-2.973932527128401,150.95331880577402,0.9782096584216724,0.851238217993387,0.0128463578733088,0.1173878223458429,0.0516288656175394,0.006553256401405,0.0160058037919198,0.0688567572088168,0.0257728428018521,0.0166699899248146,0.000450994657219,0.0055051764690009,0.0014663222556723,0.0232027491373506,0.0060332293841251,0.0099969279087731,0.0054159951712044,0.002989672349566,0.0042230138345625,0.005032541116461,0.0028133906841267,0.0048067319569906,0.0102763542047874,0.0055388478272372,0.0053089487803982,0.0016527202647191,0.0027830022075188,0.0051265674248209,0.0040177374080318,0.0035864697612424,0.0006505568879035,41.68031306441903,41.54726068633354,0,1
48,163,2,2608,3550,450,228,400,157,425.0210889570552,191.97622699386503,1.2297126645577947,2710,0.722898039160637,57.624723276292656,1,0.7346478873239437,0.8131980980773265,69.48815122844209,70.45565981523414,23.600847442411894,8.976079791621366,8.0,47.53698250712127,48.013166069705264,11.254168246053018,200.75230867899737,0.962361623616236,0.668425111518903,0.000603447112107,0.1887775973370052,0.0845038476377498,0.001971478506063,0.0040511604027896,0.0360942784047378,0.0113911273406725,0.020629601329815,0.0010557576736149,0.0019510854634094,0.002089009704332,0.0215857196361528,0.0301687139920012,0.0105347108851748,0.0111278260836729,0.0023023165524548,0.0030189030645807,0.0039881579581107,0.0031124753942598,0.0056883813999855,0.0025623849706473,0.0103723163158382,0.0065163421483533,0.0092532787856726,0.0019168634160292,0.0021829031952931,0.0022746126060682,0.0013531752853855,0.0048530334157219,425.0210889570552,191.97622699386503,0,2
49,163,3,1299,1692,88,367,41,331,63.50885296381832,348.58198614318707,1.127078205036595,1336,0.6771034558794397,40.66863863729614,1,0.7677304964539007,0.8872498780752585,47.58790512147078,47.29693436154187,17.804493814764857,6.664199381960144,6.0,35.0,35.01936061219528,-79.39821263386348,135.63961030678928,0.9723053892215568,0.7393554620522915,0.0619004013463036,0.1520877036062768,0.0806538167283184,0.0097284452613511,0.0074859747627643,0.0414829257813499,0.0051804142801125,0.0260940608164619,0.0302378734015959,0.0114867228785029,0.0064932493529058,0.0002054876491767,0.0141346880112591,0.0108306616479777,0.007109273851887,0.0037004780725517,0.0028585787255678,0.0051487425109674,0.0023661438034552,0.0003223164287286,0.0041544004473825,0.0053369790592076,0.012432493635956,0.0009934606784098,0.0133946110958366,0.0086002704768713,0.0018683668572783,0.0014474805565002,0.0021525127027745,63.50885296381832,348.58198614318707,0,3
50,164,1,1114,1440,289,167,241,137,264.9174147217235,151.62746858168762,1.1807946760092831,1145,0.8007824787696014,37.66150359232848,1,0.7736111111111111,0.8468872872798573,48.78266119402374,47.51841748206689,14.317821063276352,5.9331764152172255,5.385164807134504,28.38090220123556,29.218632260687176,81.02191989032728,128.5685424949238,0.9729257641921396,0.6281615823006959,0.0507223350412065,0.1702036567684305,0.1020699750587991,0.0258881563431228,0.0117022210523801,0.0113176321375788,0.0202777969932731,0.0291692542047902,0.0127993913343085,0.0068971520035713,0.0033018385941146,0.0112147402857136,0.0187573577652649,0.0085725531657278,0.0096735244411024,0.0156211237941398,0.0148170850365984,0.0089878014001599,0.0010202740972184,0.0012814994746854,0.0029349570101496,0.0092632922487542,0.0119748412507873,0.0041978200778835,0.0008867345972138,0.0010896491580628,0.0050745461954646,0.0061360157835549,0.0005461710139003,264.9174147217235,151.62746858168762,0,1
51,164,2,759,1026,216,192,178,165,197.7905138339921,178.23583662714097,1.1798915314364329,785,0.7813357672277264,31.086794856562303,1,0.7397660818713451,0.8475355347135786,39.63811401585619,39.0,12.206555615733702,4.951115156822191,4.47213595499958,24.88317531572495,24.738579119178866,-74.16672433836457,106.08326112068524,0.9668789808917198,0.6353221184046565,0.0280054546504831,0.176926357295113,0.1013438820797545,0.0095568967443877,0.017167747772184,0.0091386686971831,0.0157140688197788,0.0305603229022865,0.0107428700456325,0.0153433753585414,0.0111870980143417,0.0220070685312598,0.0236184795529394,0.0073311951344418,0.0087302155429186,0.0066364836005841,0.004728528124455,0.0057452254014583,0.007636486601357,0.0052538236265229,0.0056864891422438,0.0093802167644398,0.0116589596419305,0.0033124126280684,0.0015506496967085,0.009472993092448,0.0060222974991512,0.0049391529307574,0.0039507889972135,197.7905138339921,178.23583662714097,0,2
52,165,1,3912,5120,271,209,207,129,238.91053169734155,169.64417177914112,1.1462478579889848,3982,0.6454494528181811,70.57558429799896,1,0.7640625,0.8724116630014325,80.87057406705323,80.52328855678958,30.4138126514911,11.403722598782252,10.198039027185567,61.58271701120988,61.769186080814265,15.17123675181234,237.3797256769669,0.982420894023104,0.7681121304202488,0.0595088859108658,0.1455805259918639,0.0766881819713102,0.0065366804671175,0.0051028656732933,0.0480726249018487,0.0132524824357592,0.0187929055569801,0.0242237665469394,0.0147912915446679,0.0061484920833814,2.3184962931127474e-05,0.0127648480368473,0.012866054488675,0.0066821868106327,0.0090795039281555,0.0018190878678627,0.0078066247494705,0.002972772918036,0.0051834503925593,0.0063767611787684,0.0033435458991585,0.0077645645813236,0.0019751533993187,0.0089961252086731,0.0088996180277353,0.0082566734080144,0.0019136710025866,0.0013146191364852,238.91053169734155,169.64417177914112,0,1
53,165,2,1518,1960,502,457,453,417,476.35836627140975,436.52766798418975,1.106696300629315,1553,0.6013437804204349,43.963366896860585,1,0.7744897959183673,0.903590261783072,49.25976261414905,48.83646178829912,19.4164878389476,7.345968148332938,6.4031242374328485,38.83099475736044,39.35807738743448,-75.47091408529452,145.29646455628165,0.9774629748873148,0.8087259064711835,0.0326621367334347,0.1337916238364862,0.072984043256871,0.0110137617664897,0.0126933947729604,0.0581156377681916,0.0205471511993556,0.0134587658253287,0.0138864748911529,0.00719239850506,0.0032922632130931,0.0064965263124492,0.0099747851364628,0.0144638774435374,0.0032396149626911,0.0085764298946889,0.0094680678200256,0.0041311233171945,0.0047494942634293,0.0088858186495371,0.0124041954783888,0.0053644354013796,0.0041946829794993,0.0049312429950571,0.0034050327421444,0.0058649090582745,0.0014525691797988,0.0040656436181997,0.0034875714969583,476.35836627140975,436.52766798418975,0,2
54,166,1,1152,1564,423,159,377,125,399.04600694444446,141.37847222222223,1.1504808955957313,1185,0.7490593173766315,38.298458918537534,1,0.7365728900255755,0.8692017432259832,47.119964236518825,46.57252408878007,15.524174696260024,6.2076170170800085,5.656854249492381,30.35786553761644,31.217114609750404,-74.31666695786389,129.0538238691624,0.9721518987341772,0.6762434096518707,0.0489007120783268,0.1711393629697578,0.0935653564658127,0.017136706496974,0.00758847235427,0.0286325729639412,0.0091452964632693,0.0248989990655824,0.0199324571147315,0.0091962224702726,0.0005452720828772,0.0114457312848031,0.0222142066283887,0.0116428825870814,0.0086001240313248,0.008903980412321,0.0119304578576351,0.0068325230733346,0.0010526689423152,0.0015076104269242,0.0022065286853204,0.0083626682180502,0.010526946570248,0.0042634031118416,0.009057880797967,0.0066944953767412,0.0006199394018664,0.0037436343537322,0.0008270926251191,399.04600694444446,141.37847222222223,0,1
55,166,2,2008,2805,211,216,160,161,184.03834661354583,188.74153386454185,1.168078727146416,2056,0.7546009370684547,50.56347501733051,1,0.7158645276292335,0.856106679078877,62.536468572682296,62.62587324740471,20.518284528683196,8.047523599067507,7.211102550927978,40.49311432444173,41.0354293276307,38.04295169600579,171.68124086713186,0.9766536964980544,0.6518778699205015,0.039924425468384,0.1820369988085857,0.0900966449808465,0.0181574299984389,0.0033291568436693,0.0262629097455729,0.014119641000885,0.0274508498132308,0.0168384251078059,0.0056408351391364,0.0024683426824014,0.0163457791996397,0.0240549441359996,0.0083733051127024,0.0117388076930555,0.0108758845410966,0.0099034358880661,0.0054707858079857,0.0017454334163918,0.002223283269291,0.0011884769784507,0.0107432729311287,0.0091615932103512,0.0059934584721694,0.0082707206348825,0.0030827390729955,0.0014597636282929,0.0025245857126614,0.0006868267268416,184.03834661354583,188.74153386454185,0,2
